
1713031879699,447,/submit/telemetry/04735bca-02ec-49c2-924c-b096ac995f42/event/Firefox/124.0.2/release/20240401114208?v=4-4,200,OK,Thread Group 1-3,text,true,,860,5959,5,5,https://incoming.telemetry.mozilla.org/submit/telemetry/04735bca-02ec-49c2-924c-b096ac995f42/event/Firefox/124.0.2/release/20240401114208?v=4,446,0,128
1713031880102,326,/submit/telemetry/b8fcb42e-8d71-4fe5-b8e8-b4bd1c6d2f4a/main/Firefox/124.0.2/release/20240401114208?v=4-5,200,OK,Thread Group 1-5,text,true,,734,32501,5,5,https://incoming.telemetry.mozilla.org/submit/telemetry/b8fcb42e-8d71-4fe5-b8e8-b4bd1c6d2f4a/main/Firefox/124.0.2/release/20240401114208?v=4,326,0,0
1713031880137,335,/submit/telemetry/b8fcb42e-8d71-4fe5-b8e8-b4bd1c6d2f4a/main/Firefox/124.0.2/release/20240401114208?v=4-5,200,OK,Thread Group 1-4,text,true,,789,32501,5,5,https://incoming.telemetry.mozilla.org/submit/telemetry/b8fcb42e-8d71-4fe5-b8e8-b4bd1c6d2f4a/main/Firefox/124.0.2/release/20240401114208?v=4,334,0,0
1713031880146,351,/submit/telemetry/b8fcb42e-8d71-4fe5-b8e8-b4bd1c6d2f4a/main/Firefox/124.0.2/release/20240401114208?v=4-5,200,OK,Thread Group 1-3,text,true,,793,32501,5,5,https://incoming.telemetry.mozilla.org/submit/telemetry/b8fcb42e-8d71-4fe5-b8e8-b4bd1c6d2f4a/main/Firefox/124.0.2/release/20240401114208?v=4,351,0,0
1713031880108,389,/submit/telemetry/b8fcb42e-8d71-4fe5-b8e8-b4bd1c6d2f4a/main/Firefox/124.0.2/release/20240401114208?v=4-5,200,OK,Thread Group 1-1,text,true,,749,32501,5,5,https://incoming.telemetry.mozilla.org/submit/telemetry/b8fcb42e-8d71-4fe5-b8e8-b4bd1c6d2f4a/main/Firefox/124.0.2/release/20240401114208?v=4,389,0,0
1713031880432,153,/v1/buckets/main/collections/search-config-overrides-7,200,OK,Thread Group 1-5,text,true,,2953,383,5,5,https://firefox.settings.services.mozilla.com/v1/buckets/main/collections/search-config-overrides?_expected=1709217485713,152,0,126
1713031880098,492,/submit/telemetry/b8fcb42e-8d71-4fe5-b8e8-b4bd1c6d2f4a/main/Firefox/124.0.2/release/20240401114208?v=4-5,200,OK,Thread Group 1-2,text,true,,726,32501,5,5,https://incoming.telemetry.mozilla.org/submit/telemetry/b8fcb42e-8d71-4fe5-b8e8-b4bd1c6d2f4a/main/Firefox/124.0.2/release/20240401114208?v=4,492,0,0
1713031880474,151,/v1/buckets/main/collections/search-config-overrides-7,200,OK,Thread Group 1-4,text,true,,2953,383,5,5,https://firefox.settings.services.mozilla.com/v1/buckets/main/collections/search-config-overrides?_expected=1709217485713,150,0,102
1713031880586,42,/v1/buckets/main/collections/search-config-overrides-v2-8,200,OK,Thread Group 1-5,text,true,,3521,386,5,5,https://firefox.settings.services.mozilla.com/v1/buckets/main/collections/search-config-overrides-v2?_expected=1710333238310,40,0,0
1713031880635,25,/v1/buckets/main/collections/search-config-overrides-v2-8,200,OK,Thread Group 1-4,text,true,,3520,386,5,5,https://firefox.settings.services.mozilla.com/v1/buckets/main/collections/search-config-overrides-v2?_expected=1710333238310,25,0,0
1713031880500,174,/v1/buckets/main/collections/search-config-overrides-7,200,OK,Thread Group 1-1,text,true,,2953,383,5,5,https://firefox.settings.services.mozilla.com/v1/buckets/main/collections/search-config-overrides?_expected=1709217485713,174,0,141
1713031880500,189,/v1/buckets/main/collections/search-config-overrides-7,200,OK,Thread Group 1-3,text,true,,2953,383,5,5,https://firefox.settings.services.mozilla.com/v1/buckets/main/collections/search-config-overrides?_expected=1709217485713,188,0,160
1713031880675,43,/v1/buckets/main/collections/search-config-overrides-v2-8,200,OK,Thread Group 1-1,text,true,,3520,386,5,5,https://firefox.settings.services.mozilla.com/v1/buckets/main/collections/search-config-overrides-v2?_expected=1710333238310,40,0,0
1713031880689,45,/v1/buckets/main/collections/search-config-overrides-v2-8,200,OK,Thread Group 1-3,text,true,,3521,386,5,5,https://firefox.settings.services.mozilla.com/v1/buckets/main/collections/search-config-overrides-v2?_expected=1710333238310,44,0,0
1713031880594,160,/v1/buckets/main/collections/search-config-overrides-7,200,OK,Thread Group 1-2,text,true,,2953,383,5,5,https://firefox.settings.services.mozilla.com/v1/buckets/main/collections/search-config-overrides?_expected=1709217485713,160,0,114
1713031880755,24,/v1/buckets/main/collections/search-config-overrides-v2-8,200,OK,Thread Group 1-2,text,true,,3521,386,5,5,https://firefox.settings.services.mozilla.com/v1/buckets/main/collections/search-config-overrides-v2?_expected=1710333238310,23,0,0
1713031880738,306,//-9,200,OK,Thread Group 1-3,text,true,,1021,458,5,5,https://learnertracker.netlify.app//,305,0,160
1713031880671,374,//-9,200,OK,Thread Group 1-4,text,true,,1021,458,5,5,https://learnertracker.netlify.app//,374,0,240
1713031880720,328,//-9,200,OK,Thread Group 1-1,text,true,,1021,458,5,5,https://learnertracker.netlify.app//,328,0,180
1713031880642,405,//-9,200,OK,Thread Group 1-5,text,true,,1021,458,5,5,https://learnertracker.netlify.app//,401,0,267
1713031880782,270,//-9,200,OK,Thread Group 1-2,text,true,,1021,458,5,5,https://learnertracker.netlify.app//,270,0,165
1713031881045,422,/static/js/main.2bccdf7a.js-10,200,OK,Thread Group 1-3,text,true,,260373,403,5,5,https://learnertracker.netlify.app/static/js/main.2bccdf7a.js,110,0,0
1713031881053,436,/static/js/main.2bccdf7a.js-10,200,OK,Thread Group 1-2,text,true,,260373,403,5,5,https://learnertracker.netlify.app/static/js/main.2bccdf7a.js,135,0,0
1713031881050,443,/static/js/main.2bccdf7a.js-10,200,OK,Thread Group 1-5,text,true,,260373,403,5,5,https://learnertracker.netlify.app/static/js/main.2bccdf7a.js,126,0,0
1713031881046,480,/static/js/main.2bccdf7a.js-10,200,OK,Thread Group 1-4,text,true,,260373,403,5,5,https://learnertracker.netlify.app/static/js/main.2bccdf7a.js,129,0,0
1713031881049,477,/static/js/main.2bccdf7a.js-10,200,OK,Thread Group 1-1,text,true,,260373,403,5,5,https://learnertracker.netlify.app/static/js/main.2bccdf7a.js,125,0,0
1713031881467,79,/static/css/main.d8af0326.css-11,200,OK,Thread Group 1-3,text,true,,43687,419,5,5,https://learnertracker.netlify.app/static/css/main.d8af0326.css,69,0,0
1713031881494,68,/static/css/main.d8af0326.css-11,200,OK,Thread Group 1-5,text,true,,43687,419,5,5,https://learnertracker.netlify.app/static/css/main.d8af0326.css,60,0,0
1713031881528,67,/static/css/main.d8af0326.css-11,200,OK,Thread Group 1-4,text,true,,43687,419,5,5,https://learnertracker.netlify.app/static/css/main.d8af0326.css,57,0,0
1713031881529,72,/static/css/main.d8af0326.css-11,200,OK,Thread Group 1-2,text,true,,43687,419,5,5,https://learnertracker.netlify.app/static/css/main.d8af0326.css,61,0,0
1713031881527,82,/static/css/main.d8af0326.css-11,200,OK,Thread Group 1-1,text,true,,43687,419,5,5,https://learnertracker.netlify.app/static/css/main.d8af0326.css,75,0,0
1713031881562,252,/submit/firefox-desktop/pageload/1/427c203c-2c04-4f09-8b38-a44525f76e2d-12,200,OK,Thread Group 1-5,text,true,,902,1603,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/pageload/1/427c203c-2c04-4f09-8b38-a44525f76e2d,252,0,0
1713031881547,275,/submit/firefox-desktop/pageload/1/427c203c-2c04-4f09-8b38-a44525f76e2d-12,200,OK,Thread Group 1-3,text,true,,769,1603,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/pageload/1/427c203c-2c04-4f09-8b38-a44525f76e2d,275,0,0
1713031881602,242,/submit/firefox-desktop/pageload/1/427c203c-2c04-4f09-8b38-a44525f76e2d-12,200,OK,Thread Group 1-2,text,true,,911,1603,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/pageload/1/427c203c-2c04-4f09-8b38-a44525f76e2d,242,0,0
1713031881597,296,/submit/firefox-desktop/pageload/1/427c203c-2c04-4f09-8b38-a44525f76e2d-12,200,OK,Thread Group 1-4,text,true,,792,1603,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/pageload/1/427c203c-2c04-4f09-8b38-a44525f76e2d,296,0,0
1713031881610,301,/submit/firefox-desktop/pageload/1/427c203c-2c04-4f09-8b38-a44525f76e2d-12,200,OK,Thread Group 1-1,text,true,,744,1603,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/pageload/1/427c203c-2c04-4f09-8b38-a44525f76e2d,301,0,0
1713031881815,379,/static/media/background.bcf5cbff38289d686e99.jpeg-14,200,OK,Thread Group 1-5,bin,true,,752939,447,5,5,https://learnertracker.netlify.app/static/media/background.bcf5cbff38289d686e99.jpeg,58,0,0
1713031881823,384,/static/media/background.bcf5cbff38289d686e99.jpeg-14,200,OK,Thread Group 1-3,bin,true,,752939,447,5,5,https://learnertracker.netlify.app/static/media/background.bcf5cbff38289d686e99.jpeg,57,0,0
1713031881844,383,/static/media/background.bcf5cbff38289d686e99.jpeg-14,200,OK,Thread Group 1-2,bin,true,,752939,447,5,5,https://learnertracker.netlify.app/static/media/background.bcf5cbff38289d686e99.jpeg,52,0,0
1713031882195,66,/static/media/ictlogo.7ae1d58e8955e2f94655.png-15,200,OK,Thread Group 1-5,bin,true,,58439,443,5,5,https://learnertracker.netlify.app/static/media/ictlogo.7ae1d58e8955e2f94655.png,59,0,0
1713031882208,66,/static/media/ictlogo.7ae1d58e8955e2f94655.png-15,200,OK,Thread Group 1-3,bin,true,,58439,443,5,5,https://learnertracker.netlify.app/static/media/ictlogo.7ae1d58e8955e2f94655.png,59,0,0
1713031882228,69,/static/media/ictlogo.7ae1d58e8955e2f94655.png-15,200,OK,Thread Group 1-2,bin,true,,58439,443,5,5,https://learnertracker.netlify.app/static/media/ictlogo.7ae1d58e8955e2f94655.png,61,0,0
1713031881911,401,/static/media/background.bcf5cbff38289d686e99.jpeg-14,200,OK,Thread Group 1-1,bin,true,,752939,447,5,5,https://learnertracker.netlify.app/static/media/background.bcf5cbff38289d686e99.jpeg,106,0,0
1713031881894,430,/static/media/background.bcf5cbff38289d686e99.jpeg-14,200,OK,Thread Group 1-4,bin,true,,752939,447,5,5,https://learnertracker.netlify.app/static/media/background.bcf5cbff38289d686e99.jpeg,85,0,0
1713031882314,60,/static/media/ictlogo.7ae1d58e8955e2f94655.png-15,200,OK,Thread Group 1-1,bin,true,,58439,443,5,5,https://learnertracker.netlify.app/static/media/ictlogo.7ae1d58e8955e2f94655.png,52,0,0
1713031882325,64,/static/media/ictlogo.7ae1d58e8955e2f94655.png-15,200,OK,Thread Group 1-4,bin,true,,58439,443,5,5,https://learnertracker.netlify.app/static/media/ictlogo.7ae1d58e8955e2f94655.png,55,0,0
1713031882262,283,/submit/firefox-desktop/newtab/1/a88055a9-296f-41d3-9c47-e10ad6de3a6b-13,200,OK,Thread Group 1-5,text,true,,880,1438,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/a88055a9-296f-41d3-9c47-e10ad6de3a6b,282,0,0
1713031882275,280,/submit/firefox-desktop/newtab/1/a88055a9-296f-41d3-9c47-e10ad6de3a6b-13,200,OK,Thread Group 1-3,text,true,,884,1438,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/a88055a9-296f-41d3-9c47-e10ad6de3a6b,279,0,0
1713031882298,280,/submit/firefox-desktop/newtab/1/a88055a9-296f-41d3-9c47-e10ad6de3a6b-13,200,OK,Thread Group 1-2,text,true,,928,1438,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/a88055a9-296f-41d3-9c47-e10ad6de3a6b,280,0,0
1713031882375,228,/submit/firefox-desktop/newtab/1/a88055a9-296f-41d3-9c47-e10ad6de3a6b-13,200,OK,Thread Group 1-1,text,true,,824,1438,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/a88055a9-296f-41d3-9c47-e10ad6de3a6b,228,0,0
1713031882390,283,/submit/firefox-desktop/newtab/1/a88055a9-296f-41d3-9c47-e10ad6de3a6b-13,200,OK,Thread Group 1-4,text,true,,711,1438,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/a88055a9-296f-41d3-9c47-e10ad6de3a6b,283,0,0
1713031882546,274,/submit/firefox-desktop/baseline/1/ea6a43d5-0e0c-49bf-8545-13ba7cc6dbc9-16,200,OK,Thread Group 1-5,text,true,,851,2003,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/ea6a43d5-0e0c-49bf-8545-13ba7cc6dbc9,274,0,0
1713031882556,274,/submit/firefox-desktop/baseline/1/ea6a43d5-0e0c-49bf-8545-13ba7cc6dbc9-16,200,OK,Thread Group 1-3,text,true,,928,2003,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/ea6a43d5-0e0c-49bf-8545-13ba7cc6dbc9,274,0,0
1713031882580,260,/submit/firefox-desktop/baseline/1/ea6a43d5-0e0c-49bf-8545-13ba7cc6dbc9-16,200,OK,Thread Group 1-2,text,true,,745,2003,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/ea6a43d5-0e0c-49bf-8545-13ba7cc6dbc9,260,0,0
1713031882605,292,/submit/firefox-desktop/baseline/1/ea6a43d5-0e0c-49bf-8545-13ba7cc6dbc9-16,200,OK,Thread Group 1-1,text,true,,786,2003,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/ea6a43d5-0e0c-49bf-8545-13ba7cc6dbc9,291,0,0
1713031882674,279,/submit/firefox-desktop/baseline/1/ea6a43d5-0e0c-49bf-8545-13ba7cc6dbc9-16,200,OK,Thread Group 1-4,text,true,,932,2003,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/ea6a43d5-0e0c-49bf-8545-13ba7cc6dbc9,278,0,0
1713031882822,249,/submit/firefox-desktop/messaging-system/1/d277e539-79df-4f53-a2bc-483281877709-17,200,OK,Thread Group 1-5,text,true,,844,2055,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/d277e539-79df-4f53-a2bc-483281877709,249,0,0
1713031882831,261,/submit/firefox-desktop/messaging-system/1/d277e539-79df-4f53-a2bc-483281877709-17,200,OK,Thread Group 1-3,text,true,,918,2055,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/d277e539-79df-4f53-a2bc-483281877709,261,0,0
1713031882841,289,/submit/firefox-desktop/messaging-system/1/d277e539-79df-4f53-a2bc-483281877709-17,200,OK,Thread Group 1-2,text,true,,918,2055,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/d277e539-79df-4f53-a2bc-483281877709,289,0,0
1713031882898,250,/submit/firefox-desktop/messaging-system/1/d277e539-79df-4f53-a2bc-483281877709-17,200,OK,Thread Group 1-1,text,true,,832,2055,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/d277e539-79df-4f53-a2bc-483281877709,250,0,0
1713031882954,231,/submit/firefox-desktop/messaging-system/1/d277e539-79df-4f53-a2bc-483281877709-17,200,OK,Thread Group 1-4,text,true,,757,2055,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/d277e539-79df-4f53-a2bc-483281877709,231,0,0
1713031883093,233,/submit/firefox-desktop/events/1/049e9f1c-aae8-422b-ba83-c71be8eedc68-18,200,OK,Thread Group 1-3,text,true,,874,2844,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/events/1/049e9f1c-aae8-422b-ba83-c71be8eedc68,232,0,0
1713031883072,277,/submit/firefox-desktop/events/1/049e9f1c-aae8-422b-ba83-c71be8eedc68-18,200,OK,Thread Group 1-5,text,true,,823,2844,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/events/1/049e9f1c-aae8-422b-ba83-c71be8eedc68,277,0,0
1713031883131,244,/submit/firefox-desktop/events/1/049e9f1c-aae8-422b-ba83-c71be8eedc68-18,200,OK,Thread Group 1-2,text,true,,883,2844,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/events/1/049e9f1c-aae8-422b-ba83-c71be8eedc68,244,0,0
1713031883149,271,/submit/firefox-desktop/events/1/049e9f1c-aae8-422b-ba83-c71be8eedc68-18,200,OK,Thread Group 1-1,text,true,,796,2844,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/events/1/049e9f1c-aae8-422b-ba83-c71be8eedc68,271,0,0
1713031883186,255,/submit/firefox-desktop/events/1/049e9f1c-aae8-422b-ba83-c71be8eedc68-18,200,OK,Thread Group 1-4,text,true,,859,2844,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/events/1/049e9f1c-aae8-422b-ba83-c71be8eedc68,255,0,0
1713031883350,320,/submit/firefox-desktop/metrics/1/c06ab05c-0beb-44a6-8629-1aeeaefcfe85-19,200,OK,Thread Group 1-5,text,true,,728,29385,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/metrics/1/c06ab05c-0beb-44a6-8629-1aeeaefcfe85,320,0,0
1713031883327,392,/submit/firefox-desktop/metrics/1/c06ab05c-0beb-44a6-8629-1aeeaefcfe85-19,200,OK,Thread Group 1-3,text,true,,926,29385,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/metrics/1/c06ab05c-0beb-44a6-8629-1aeeaefcfe85,392,0,0
1713031883376,442,/submit/firefox-desktop/metrics/1/c06ab05c-0beb-44a6-8629-1aeeaefcfe85-19,200,OK,Thread Group 1-2,text,true,,884,29385,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/metrics/1/c06ab05c-0beb-44a6-8629-1aeeaefcfe85,442,0,0
1713031883421,412,/submit/firefox-desktop/metrics/1/c06ab05c-0beb-44a6-8629-1aeeaefcfe85-19,200,OK,Thread Group 1-1,text,true,,760,29385,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/metrics/1/c06ab05c-0beb-44a6-8629-1aeeaefcfe85,411,0,0
1713031883442,435,/submit/firefox-desktop/metrics/1/c06ab05c-0beb-44a6-8629-1aeeaefcfe85-19,200,OK,Thread Group 1-4,text,true,,813,29385,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/metrics/1/c06ab05c-0beb-44a6-8629-1aeeaefcfe85,435,0,0
1713031883674,232,/submit/firefox-desktop/baseline/1/908fa41f-f5c9-4b0e-a550-a59dee620083-20,200,OK,Thread Group 1-5,text,true,,789,2151,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/908fa41f-f5c9-4b0e-a550-a59dee620083,232,0,0
1713031883721,254,/submit/firefox-desktop/baseline/1/908fa41f-f5c9-4b0e-a550-a59dee620083-20,200,OK,Thread Group 1-3,text,true,,838,2151,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/908fa41f-f5c9-4b0e-a550-a59dee620083,254,0,0
1713031883819,233,/submit/firefox-desktop/baseline/1/908fa41f-f5c9-4b0e-a550-a59dee620083-20,200,OK,Thread Group 1-2,text,true,,852,2151,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/908fa41f-f5c9-4b0e-a550-a59dee620083,233,0,0
1713031883834,272,/submit/firefox-desktop/baseline/1/908fa41f-f5c9-4b0e-a550-a59dee620083-20,200,OK,Thread Group 1-1,text,true,,860,2151,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/908fa41f-f5c9-4b0e-a550-a59dee620083,272,0,0
1713031883907,229,/submit/firefox-desktop/newtab/1/c5a9d5d3-f0c0-46bb-936d-b6bc6addab4a-21,200,OK,Thread Group 1-5,text,true,,817,2711,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/c5a9d5d3-f0c0-46bb-936d-b6bc6addab4a,229,0,0
1713031883879,283,/submit/firefox-desktop/baseline/1/908fa41f-f5c9-4b0e-a550-a59dee620083-20,200,OK,Thread Group 1-4,text,true,,928,2151,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/908fa41f-f5c9-4b0e-a550-a59dee620083,282,0,0
1713031883976,235,/submit/firefox-desktop/newtab/1/c5a9d5d3-f0c0-46bb-936d-b6bc6addab4a-21,200,OK,Thread Group 1-3,text,true,,825,2711,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/c5a9d5d3-f0c0-46bb-936d-b6bc6addab4a,235,0,0
1713031884054,247,/submit/firefox-desktop/newtab/1/c5a9d5d3-f0c0-46bb-936d-b6bc6addab4a-21,200,OK,Thread Group 1-2,text,true,,802,2711,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/c5a9d5d3-f0c0-46bb-936d-b6bc6addab4a,247,0,0
1713031884107,297,/submit/firefox-desktop/newtab/1/c5a9d5d3-f0c0-46bb-936d-b6bc6addab4a-21,200,OK,Thread Group 1-1,text,true,,911,2711,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/c5a9d5d3-f0c0-46bb-936d-b6bc6addab4a,296,0,0
1713031884163,277,/submit/firefox-desktop/newtab/1/c5a9d5d3-f0c0-46bb-936d-b6bc6addab4a-21,200,OK,Thread Group 1-4,text,true,,739,2711,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/c5a9d5d3-f0c0-46bb-936d-b6bc6addab4a,277,0,0
1713031884137,313,/submit/firefox-desktop/baseline/1/27aa1d1f-7a04-4ae8-9509-bdfcc11df2c6-22,200,OK,Thread Group 1-5,text,true,,906,2167,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/27aa1d1f-7a04-4ae8-9509-bdfcc11df2c6,313,0,0
